date,lon,lat,img,cp,type,NUM,ID
1995-08-30 00:00:00,18.7,105.4,"[[-39.2 -38.1 -38.1 ... -23.3 -23.3 -23.3]
 [-40.4 -41.7 -39.2 ... -23.3 -23.3 -23.3]
 [-39.2 -39.2 -38.1 ... -23.3 -23.3 -23.3]
 ...
 [-54.1 -54.1 -54.1 ... -40.4 -41.7 -43. ]
 [-56.  -56.  -56.  ... -41.7 -43.  -43. ]
 [-56.  -58.2 -58.2 ... -43.  -43.  -43. ]]",992.0,WV_ty,9,7
1995-08-30 00:00:00,18.7,105.4,"[[27.5 33.5 40.2 ... 35.6 35.6 36.1]
 [27.4 35.4 39.7 ... 36.1 35.6 36.1]
 [38.6 45.  46.9 ... 35.6 35.6 35.6]
 ...
 [ 5.6  4.5  4.5 ... 15.  14.7 12.9]
 [ 5.3  5.3  4.2 ... 15.5 15.3 13.7]
 [ 4.2  6.3  6.3 ... 16.  14.5 13.7]]",992.0,diff_ty,9,7
1995-08-30 06:00:00,18.7,105.0,"[[-12.3 -10.5 -15.6 ...  14.8  15.2  15.7]
 [-12.3 -10.5 -13.6 ...  16.2  16.6  18. ]
 [-11.7  -9.8  -8.6 ...  18.   17.6  18.9]
 ...
 [-49.5 -49.5 -49.5 ... -13.6 -14.3 -14.3]
 [-47.4 -48.5 -49.5 ... -12.3 -13.  -14.3]
 [-45.3 -45.3 -46.3 ... -12.3 -13.  -14.3]]",996.0,IR_ty,9,7
1995-08-30 06:00:00,18.7,105.0,"[[ -6.8  -6.5  -6.2 ...  -4.7  -7.9 -10.9]
 [ -6.7  -6.6  -6.3 ...  -3.6  -5.7  -8.8]
 [ -6.2  -6.1  -6.3 ...  -4.2  -4.4  -5.8]
 ...
 [ -9.4   7.4   3.1 ...  20.8  21.5  21.4]
 [  8.   10.5  13.7 ...  21.3  21.1  21.1]
 [ 13.3   6.1   8.9 ...  21.2  21.1  20.1]]",996.0,IR_wide,9,7
1995-08-30 06:00:00,18.7,105.0,"[[-44.3 -44.3 -47.2 ... -22.5 -23.3 -23.3]
 [-44.3 -44.3 -45.7 ... -22.5 -22.5 -22.5]
 [-44.3 -44.3 -44.3 ... -22.5 -22.5 -23.3]
 ...
 [-56.  -56.  -56.  ... -33.7 -33.7 -33.7]
 [-54.  -54.  -56.  ... -33.7 -33.7 -33.7]
 [-52.2 -54.  -52.2 ... -33.7 -33.7 -33.7]]",996.0,WV_ty,9,7
1995-08-30 06:00:00,18.7,105.0,"[[32.  33.8 31.6 ... 37.3 38.5 39. ]
 [32.  33.8 32.1 ... 38.7 39.2 40.6]
 [32.6 34.5 35.7 ... 40.6 40.1 42.2]
 ...
 [ 6.5  6.5  6.5 ... 20.1 19.5 19.5]
 [ 6.6  5.6  6.5 ... 21.4 20.8 19.5]
 [ 6.9  8.7  5.8 ... 21.4 20.8 19.5]]",996.0,diff_ty,9,7
1995-08-30 12:00:00,18.9,104.5,"[[-20.9 -20.2 -19.5 ...  21.3  21.7  21.3]
 [-26.8 -26.8 -25.3 ...  20.8  21.3  21.3]
 [-20.2 -24.5 -29.9 ...  21.3  21.3  21.3]
 ...
 [-32.4 -34.  -34.9 ... -16.1 -11.6 -11. ]
 [-33.2 -34.  -34.  ... -13.5 -12.9  -7.3]
 [-34.9 -34.9 -34.9 ... -13.5 -12.2 -10.4]]",998.0,IR_ty,9,7
1995-08-30 12:00:00,18.9,104.5,"[[ -5.2  -4.9  -5.  ... -13.8 -15.8 -17. ]
 [ -6.   -5.6  -5.5 ... -12.4 -14.5 -16.8]
 [ -6.7  -6.4  -6.  ...  -7.5  -9.4 -11.8]
 ...
 [  7.3  16.5  18.1 ...  13.8  13.6  20. ]
 [  9.2  12.3  15.3 ...  16.8  18.9  18.6]
 [ 14.4   9.3  12.6 ...  20.7  20.6  20.3]]",998.0,IR_wide,9,7
1995-08-30 12:00:00,18.9,104.5,"[[-48.7 -47.2 -45.7 ... -23.2 -23.2 -23.2]
 [-48.7 -50.4 -50.4 ... -24.  -24.  -23.2]
 [-45.7 -47.2 -48.7 ... -24.8 -24.8 -24. ]
 ...
 [-47.2 -47.2 -47.2 ... -36.8 -35.8 -35.8]
 [-47.2 -47.2 -47.2 ... -36.8 -35.8 -35.8]
 [-47.2 -47.2 -45.7 ... -35.8 -35.8 -35.8]]",998.0,WV_ty,9,7
1995-08-30 12:00:00,18.9,104.5,"[[27.8 27.  26.2 ... 44.5 44.9 44.5]
 [22.  23.6 25.1 ... 44.8 45.3 44.5]
 [25.5 22.6 18.8 ... 46.  46.  45.3]
 ...
 [14.8 13.1 12.3 ... 20.7 24.2 24.8]
 [14.  13.1 13.1 ... 23.3 22.9 28.4]
 [12.3 12.3 10.8 ... 22.2 23.5 25.4]]",998.0,diff_ty,9,7
1995-08-29 18:00:00,27.0,151.7,"[[21.5 21.5 21.5 ... 15.1 14.6 12.7]
 [21.1 20.6 21.5 ... 12.7 11.3  7.3]
 [21.1 21.5 21.5 ...  6.3  6.8  7.3]
 ...
 [17.9 16.1 11.3 ... 20.6 20.6 20.6]
 [16.1 14.2  9.3 ... 20.2 19.7 20.2]
 [15.1 12.3 -2.9 ... 20.6 20.2 19.7]]",1012.0,IR_ty,10,8
1995-08-29 18:00:00,27.0,151.7,"[[-18.4 -23.2 -20.1 ... -13.4 -16.9 -14.6]
 [-12.9 -17.9 -16.8 ...  -9.5  -5.3  -3.1]
 [ -6.1  -8.4  -5.  ...  -1.   -2.1  -2.5]
 ...
 [ -6.3  -1.7 -10.6 ...  22.2  22.3  22. ]
 [ -5.5 -13.5 -12.5 ...  22.1  21.8  21.8]
 [ -5.9  -7.2  -9.4 ...  21.8  21.4  21.5]]",1012.0,IR_wide,10,8
1995-08-29 18:00:00,27.0,151.7,"[[-33.8 -33.8 -34.8 ... -34.8 -34.8 -34.8]
 [-34.8 -34.8 -34.8 ... -37.  -35.9 -37. ]
 [-34.8 -34.8 -34.8 ... -40.5 -39.3 -39.3]
 ...
 [-37.  -35.9 -37.  ... -31.8 -31.8 -30.9]
 [-35.9 -37.  -40.5 ... -31.8 -31.8 -30.9]
 [-37.  -38.1 -43.  ... -31.8 -30.9 -30.9]]",1012.0,WV_ty,10,8
1995-08-29 18:00:00,27.0,151.7,"[[55.3 55.3 56.3 ... 49.9 49.5 47.6]
 [55.9 55.5 56.3 ... 49.7 47.2 44.3]
 [55.9 56.3 56.3 ... 46.7 46.  46.6]
 ...
 [54.9 51.9 48.3 ... 52.5 52.5 51.5]
 [51.9 51.1 49.8 ... 52.  51.6 51.1]
 [52.1 50.4 40.1 ... 52.5 51.1 50.6]]",1012.0,diff_ty,10,8
1995-08-30 00:00:00,28.0,152.4,"[[13.3 10.4 10.4 ... 13.8 15.7 14.7]
 [15.7 18.  18.9 ... 13.8 13.3 12.8]
 [18.4 18.4 18.  ...  9.9 10.9 11.8]
 ...
 [21.6 21.6 21.1 ... 21.1 21.1 20.7]
 [21.1 21.6 21.1 ... 21.6 21.6 21.1]
 [21.1 21.1 21.1 ... 21.6 21.6 21.6]]",1012.0,IR_ty,10,8
1995-08-30 00:00:00,28.0,152.4,"[[ -5.3  -5.5  -5.4 ... -11.9 -10.7  -7.6]
 [ -6.3  -5.7  -5.8 ...  -6.8  -3.9  -2.4]
 [-13.1 -10.4  -6.5 ...  -2.3  -1.6  -1.6]
 ...
 [-12.7 -10.3   7.5 ...  22.9  22.9  23. ]
 [-13.6  -3.5  -3.4 ...  22.9  23.   23.1]
 [-10.8  -4.2  -7.4 ...  23.3  23.2  23.3]]",1012.0,IR_wide,10,8
1995-08-30 00:00:00,28.0,152.4,"[[-35.8 -35.8 -35.8 ... -34.8 -34.8 -35.8]
 [-35.8 -35.8 -35.8 ... -35.8 -35.8 -35.8]
 [-34.8 -34.8 -34.8 ... -35.8 -35.8 -35.8]
 ...
 [-33.8 -33.8 -33.8 ... -30.9 -29.9 -29.9]
 [-33.8 -33.8 -33.8 ... -29.9 -29.9 -30.9]
 [-33.8 -33.8 -33.8 ... -30.9 -30.9 -29.9]]",1012.0,WV_ty,10,8
1995-08-30 00:00:00,28.0,152.4,"[[49.1 46.2 46.2 ... 48.6 50.4 50.6]
 [51.5 53.8 54.7 ... 49.6 49.1 48.6]
 [53.2 53.2 52.8 ... 45.7 46.7 47.7]
 ...
 [55.4 55.4 54.9 ... 52.  51.1 50.6]
 [54.9 55.4 54.9 ... 51.5 51.5 52. ]
 [54.9 54.9 54.9 ... 52.4 52.4 51.5]]",1012.0,diff_ty,10,8
1995-08-30 06:00:00,29.0,153.2,"[[ 17.1  17.6  18.  ... -40.4 -41.4 -42.3]
 [ 17.1  18.   18.5 ... -40.4 -41.4 -42.3]
 [ 17.1  17.6  17.6 ... -41.4 -42.3 -43.3]
 ...
 [ 21.6  21.6  21.6 ...  21.2  21.2  21.2]
 [ 21.6  21.2  20.8 ...  21.6  21.6  21.6]
 [ 21.6  20.3  17.6 ...  21.6  21.6  21.6]]",1010.0,IR_ty,10,8
1995-08-30 06:00:00,29.0,153.2,"[[ -6.8  -6.5  -6.2 ...  -4.7  -7.9 -10.9]
 [ -6.7  -6.6  -6.3 ...  -3.6  -5.7  -8.8]
 [ -6.2  -6.1  -6.3 ...  -4.2  -4.4  -5.8]
 ...
 [ -9.4   7.4   3.1 ...  20.8  21.5  21.4]
 [  8.   10.5  13.7 ...  21.3  21.1  21.1]
 [ 13.3   6.1   8.9 ...  21.2  21.1  20.1]]",1010.0,IR_wide,10,8
1995-08-30 06:00:00,29.0,153.2,"[[-30.8 -30.8 -30.8 ... -48.8 -48.8 -48.8]
 [-30.8 -29.9 -30.8 ... -48.8 -48.8 -48.8]
 [-30.8 -29.9 -29.9 ... -50.4 -50.4 -50.4]
 ...
 [-30.8 -30.8 -30.8 ... -30.8 -30.8 -30.8]
 [-31.8 -31.8 -30.8 ... -30.8 -30.8 -30.8]
 [-30.8 -31.8 -31.8 ... -31.8 -30.8 -30.8]]",1010.0,WV_ty,10,8
1995-08-30 06:00:00,29.0,153.2,"[[47.9 48.4 48.9 ...  8.3  7.4  6.4]
 [47.9 47.9 49.3 ...  8.3  7.4  6.4]
 [47.9 47.5 47.5 ...  9.   8.1  7.1]
 ...
 [52.5 52.5 52.5 ... 52.  52.  52. ]
 [53.4 53.  51.6 ... 52.5 52.5 52.5]
 [52.5 52.1 49.3 ... 53.4 52.5 52.5]]",1010.0,diff_ty,10,8
1995-08-30 12:00:00,29.6,154.0,"[[  4.9   8.   14.8 ... -22.3 -20.2 -19.5]
 [  6.    6.5  12.  ... -22.3 -23.1 -29.1]
 [  6.    9.5  13.9 ... -23.1 -31.5 -37.5]
 ...
 [ 21.3  21.3  21.3 ...  21.3  21.3  21.3]
 [ 21.3  20.8  21.3 ...  21.3  20.8  20.8]
 [ 21.3  21.3  21.3 ...  21.3  20.8  20.8]]",1006.0,IR_ty,10,8
1995-08-30 12:00:00,29.6,154.0,"[[ -5.2  -4.9  -5.  ... -13.8 -15.8 -17. ]
 [ -6.   -5.6  -5.5 ... -12.4 -14.5 -16.8]
 [ -6.7  -6.4  -6.  ...  -7.5  -9.4 -11.8]
 ...
 [  7.3  16.5  18.1 ...  13.8  13.6  20. ]
 [  9.2  12.3  15.3 ...  16.8  18.9  18.6]
 [ 14.4   9.3  12.6 ...  20.7  20.6  20.3]]",1006.0,IR_wide,10,8
1995-08-30 12:00:00,29.6,154.0,"[[-32.7 -32.7 -32.7 ... -47.2 -45.7 -45.7]
 [-31.7 -32.7 -31.7 ... -47.2 -47.2 -47.2]
 [-31.7 -31.7 -31.7 ... -47.2 -48.7 -50.4]
 ...
 [-33.7 -33.7 -32.7 ... -29.8 -29.8 -29.8]
 [-32.7 -33.7 -33.7 ... -29.8 -29.8 -29.8]
 [-33.7 -33.7 -33.7 ... -29.8 -29.8 -29. ]]",1006.0,WV_ty,10,8
1995-08-30 12:00:00,29.6,154.0,"[[37.6 40.7 47.5 ... 24.8 25.5 26.2]
 [37.7 39.2 43.7 ... 24.8 24.1 18.1]
 [37.7 41.2 45.6 ... 24.1 17.2 12.9]
 ...
 [54.9 54.9 53.9 ... 51.1 51.1 51.1]
 [53.9 54.5 54.9 ... 51.1 50.7 50.7]
 [54.9 54.9 54.9 ... 51.1 50.7 49.8]]",1006.0,diff_ty,10,8
1995-08-30 18:00:00,30.0,154.8,"[[16.2 15.2 16.2 ...  3.8  3.2  2.7]
 [13.3 13.8 13.3 ...  4.8  3.2  2.7]
 [13.8 13.8 13.3 ...  1.1  4.8  4.8]
 ...
 [21.6 21.6 21.6 ... 21.2 21.6 20.7]
 [21.6 21.6 21.6 ... 21.6 21.2 21.2]
 [21.2 21.2 21.2 ... 21.6 21.2 21.2]]",1002.0,IR_ty,10,8
1995-08-30 18:00:00,30.0,154.8,"[[ -5.1  -5.1  -5.4 ... -31.5 -36.4 -39.9]
 [ -5.5  -5.2  -5.1 ... -25.8 -28.1 -30.4]
 [-12.5 -11.1  -6.8 ... -27.4 -29.1 -31.3]
 ...
 [ 14.2  13.7   1.9 ...  22.2  22.   21.8]
 [  0.2   5.6  -0.4 ...  21.8  21.7  21.6]
 [  0.6   4.6   6.  ...  21.5  21.3  21.3]]",1002.0,IR_wide,10,8
1995-08-30 18:00:00,30.0,154.8,"[[-35.8 -34.8 -35.8 ... -35.8 -35.8 -35.8]
 [-34.8 -34.8 -34.8 ... -34.8 -34.8 -35.8]
 [-34.8 -34.8 -34.8 ... -34.8 -34.8 -34.8]
 ...
 [-32.7 -32.7 -32.7 ... -29.  -29.  -29. ]
 [-32.7 -32.7 -32.7 ... -28.1 -28.1 -29. ]
 [-32.7 -32.7 -32.7 ... -29.  -29.  -29. ]]",1002.0,WV_ty,10,8
1995-08-30 18:00:00,30.0,154.8,"[[52.  50.  52.  ... 39.6 39.1 38.5]
 [48.1 48.6 48.1 ... 39.6 38.  38.5]
 [48.6 48.6 48.1 ... 35.9 39.6 39.6]
 ...
 [54.4 54.4 54.4 ... 50.2 50.6 49.7]
 [54.4 54.4 54.4 ... 49.8 49.3 50.2]
 [53.9 53.9 53.9 ... 50.6 50.2 50.2]]",1002.0,diff_ty,10,8
1995-08-31 00:00:00,30.5,155.5,"[[19.9 19.5 19.5 ... 15.3 15.8 15.8]
 [19.  18.1 17.7 ... 12.9 13.9 14.4]
 [18.6 18.1 17.7 ...  7.5  9.5  8. ]
 ...
 [19.  19.5 20.4 ... 20.8 21.3 21.3]
 [20.4 20.8 21.3 ... 17.2 20.4 21.7]
 [21.3 21.7 21.7 ... 17.7 20.8 21.7]]",998.0,IR_ty,10,8
1995-08-31 00:00:00,30.5,155.5,"[[ -5.5  -5.   -5.  ... -29.  -26.8 -26.5]
 [ -5.6  -5.6  -5.3 ... -20.1 -18.7 -16.6]
 [ -4.7  -5.2  -5.3 ... -12.5 -12.1 -12. ]
 ...
 [  7.4  10.8   4.2 ...  13.7  14.3  18.7]
 [ 12.6  13.3  12.  ...  13.8  13.1  14.5]
 [ 12.6  10.8  -2.6 ...  12.7  12.1  13.3]]",998.0,IR_wide,10,8
1995-08-31 00:00:00,30.5,155.5,"[[-33.7 -34.7 -33.7 ... -34.7 -34.7 -34.7]
 [-33.7 -34.7 -34.7 ... -34.7 -34.7 -34.7]
 [-33.7 -34.7 -34.7 ... -35.8 -33.7 -34.7]
 ...
 [-30.8 -30.8 -31.7 ... -27.2 -27.2 -27.2]
 [-30.8 -30.8 -30.8 ... -27.2 -27.2 -27.2]
 [-30.8 -30.8 -30.8 ... -27.2 -27.2 -27.2]]",998.0,WV_ty,10,8
1995-08-31 00:00:00,30.5,155.5,"[[53.6 54.2 53.2 ... 50.  50.5 50.5]
 [52.7 52.8 52.4 ... 47.6 48.6 49.1]
 [52.2 52.8 52.4 ... 43.2 43.2 42.7]
 ...
 [49.8 50.3 52.1 ... 48.1 48.5 48.5]
 [51.2 51.6 52.1 ... 44.4 47.6 49. ]
 [52.1 52.5 52.5 ... 44.9 48.1 49. ]]",998.0,diff_ty,10,8
1995-08-31 06:00:00,31.1,156.1,"[[ 11.2  12.7  15.  ...   5.7   3.1  -0.7]
 [ 11.2  12.7  16.  ...  -0.2  -3.   -6.4]
 [ 16.   15.   16.9 ...  -5.8 -13.1 -23.3]
 ...
 [ 19.6  18.3  17.8 ...  20.5  20.5  20.5]
 [ 19.6  17.8  17.8 ...  20.5  20.5  20.5]
 [ 16.   16.   17.8 ...  20.5  20.5  20.5]]",994.0,IR_ty,10,8
1995-08-31 06:00:00,31.1,156.1,"[[ -5.  -12.4 -11.7 ... -12.  -17.4 -20.7]
 [ -1.7  -1.4  -0.9 ... -15.4 -18.4 -20.4]
 [  3.7   3.8   4.  ... -16.9 -18.2 -17.9]
 ...
 [ -5.7  -6.7  -9.2 ...  21.7  22.3  22.3]
 [  3.7  14.2  10.7 ...  21.8  21.8  21.6]
 [ 13.2  14.4   9.7 ...  21.4  21.2  21.3]]",994.0,IR_wide,10,8
1995-08-31 06:00:00,31.1,156.1,"[[-37.  -37.  -35.9 ... -38.1 -38.1 -39.3]
 [-37.  -37.  -35.9 ... -39.3 -40.5 -43.1]
 [-34.9 -35.9 -35.9 ... -41.8 -45.8 -48.9]
 ...
 [-30.  -30.  -30.  ... -26.6 -26.6 -26.6]
 [-30.  -30.  -30.  ... -26.6 -26.6 -26.6]
 [-30.  -30.  -30.  ... -26.6 -26.6 -26.6]]",994.0,WV_ty,10,8
1995-08-31 06:00:00,31.1,156.1,"[[48.2 49.7 51.  ... 43.8 41.2 38.6]
 [48.2 49.7 51.9 ... 39.1 37.5 36.6]
 [50.8 51.  52.8 ... 35.9 32.7 25.5]
 ...
 [49.7 48.3 47.8 ... 47.1 47.1 47.1]
 [49.7 47.8 47.8 ... 47.1 47.1 47.1]
 [46.  46.  47.8 ... 47.1 47.1 47.1]]",994.0,diff_ty,10,8
1995-08-31 12:00:00,31.6,156.8,"[[-12.8 -13.5 -14.1 ...  -2.7  -2.7  -3.2]
 [-14.1 -16.1 -15.4 ...  -2.7  -3.2  -3.2]
 [-12.2 -12.8 -12.8 ...  -2.7  -3.2  -3.2]
 ...
 [ 22.6  22.6  23.  ...  20.8  20.8  20.8]
 [ 22.6  22.6  22.6 ...  20.8  20.8  20.8]
 [ 22.1  22.1  21.7 ...  19.9  20.4  20.8]]",992.0,IR_ty,10,8
1995-08-31 12:00:00,31.6,156.8,"[[  5.3   5.9   5.7 ... -13.5 -12.5  -7.5]
 [  6.4   6.6   6.9 ... -10.4  -6.6  -3. ]
 [  6.7   6.9   7.3 ...  -3.9  -3.9  -3.8]
 ...
 [-11.2   5.6  11.  ...  19.8  19.8  19.2]
 [-35.8 -52.2 -22.9 ...  19.   19.9  19.9]
 [-58.5 -50.3 -15.5 ...  19.6  20.5  20.6]]",992.0,IR_wide,10,8
1995-08-31 12:00:00,31.6,156.8,"[[-35.7 -35.7 -35.7 ... -33.7 -33.7 -33.7]
 [-35.7 -36.8 -36.8 ... -32.7 -33.7 -33.7]
 [-38.  -38.  -36.8 ... -32.7 -33.7 -33.7]
 ...
 [-30.8 -29.8 -29.8 ... -27.2 -27.2 -27.2]
 [-29.8 -29.8 -29.8 ... -27.2 -27.2 -27.2]
 [-30.8 -29.8 -29.8 ... -27.2 -27.2 -27.2]]",992.0,WV_ty,10,8
1995-08-31 12:00:00,31.6,156.8,"[[22.9 22.3 21.6 ... 31.  31.  30.4]
 [21.6 20.7 21.4 ... 30.  30.4 30.4]
 [25.8 25.1 24.  ... 30.  30.4 30.4]
 ...
 [53.3 52.4 52.9 ... 48.  48.  48. ]
 [52.4 52.4 52.4 ... 48.  48.  48. ]
 [52.9 52.  51.5 ... 47.1 47.6 48. ]]",992.0,diff_ty,10,8
1995-08-31 18:00:00,32.1,157.4,"[[-50.9 -52.  -53.2 ...   8.5   8.    8. ]
 [-59.4 -60.7 -59.4 ...   9.5  10.5  10.5]
 [-60.7 -60.7 -59.4 ...   9.5   9.5  10. ]
 ...
 [ 21.2  20.8  20.8 ...  19.4  17.6  18.5]
 [ 21.2  21.2  21.2 ...  17.6  17.6  16.7]
 [ 21.2  21.2  19.9 ...  19.4  18.5  16.7]]",990.0,IR_ty,10,8
1995-08-31 18:00:00,32.1,157.4,"[[ -7.6  -8.8  -8.2 ...  -9.7 -12.  -12.1]
 [ -2.1  -4.2  -6.9 ... -11.2 -11.6 -11.9]
 [  0.6   0.3  -1.5 ...  -7.   -6.5  -7.2]
 ...
 [ -0.7   2.8   4.9 ...  20.1  20.6  19.9]
 [ -5.4 -17.7  -6.2 ...  17.9  19.1  19.4]
 [-12.2 -18.9 -18.4 ...  17.   18.   17.7]]",990.0,IR_wide,10,8
1995-08-31 18:00:00,32.1,157.4,"[[-60.4 -60.4 -60.4 ... -33.7 -33.7 -33.7]
 [-60.4 -63.  -63.  ... -34.7 -34.7 -34.7]
 [-63.  -63.  -63.  ... -34.7 -34.7 -34.7]
 ...
 [-30.7 -29.8 -29.8 ... -27.2 -27.2 -26.4]
 [-29.8 -29.8 -30.7 ... -27.2 -27.2 -26.4]
 [-29.8 -29.8 -29.8 ... -27.2 -27.2 -27.2]]",990.0,WV_ty,10,8
1995-08-31 18:00:00,32.1,157.4,"[[ 9.5  8.4  7.2 ... 42.2 41.7 41.7]
 [ 1.1  2.3  3.6 ... 44.2 45.2 45.2]
 [ 2.3  2.3  3.6 ... 44.2 44.2 44.7]
 ...
 [52.  50.6 50.6 ... 46.6 44.8 44.9]
 [51.1 51.1 52.  ... 44.8 44.8 43.1]
 [51.1 51.1 49.7 ... 46.6 45.7 43.9]]",990.0,diff_ty,10,8
1995-09-01 00:00:00,33.3,158.8,"[[-26.3 -22.6 -22.6 ...  -5.8  -6.4  -7. ]
 [-34.3 -33.4 -35.2 ... -10.6 -10.6  -9.4]
 [-42.5 -47.5 -56.7 ...  -9.4  -8.2  -7. ]
 ...
 [ 21.9  21.9  21.9 ...  19.7  19.7  20.1]
 [ 21.9  21.9  21.9 ...  19.7  19.7  20.1]
 [ 21.5  21.5  21.9 ...  18.3  18.8  20.1]]",985.0,IR_ty,10,8
1995-09-01 00:00:00,33.3,158.8,"[[ -8.3  -6.2  -3.  ...  -1.5  -2.4  -2.6]
 [ -9.9  -9.4 -10.  ...  -1.8  -1.9  -2.4]
 [ -7.7  -8.4 -10.6 ...   0.9  -0.   -1.2]
 ...
 [-32.4 -24.5 -17.9 ...  20.2  20.9  21.1]
 [-14.1  -6.5  -1.5 ...  19.   20.2  20.6]
 [ -5.3   2.8   3.6 ...  18.1  18.6  20.1]]",985.0,IR_wide,10,8
1995-09-01 00:00:00,33.3,158.8,"[[-47.1 -45.6 -44.2 ... -35.7 -35.7 -36.8]
 [-50.3 -52.1 -53.9 ... -36.8 -36.8 -36.8]
 [-52.1 -53.9 -60.4 ... -36.8 -36.8 -36.8]
 ...
 [-28.9 -28.9 -28.9 ... -27.2 -27.2 -27.2]
 [-28.9 -28.  -28.9 ... -27.2 -27.2 -27.2]
 [-28.9 -28.  -28.  ... -27.2 -27.2 -27.2]]",985.0,WV_ty,10,8
1995-09-01 00:00:00,33.3,158.8,"[[20.8 23.  21.6 ... 29.9 29.3 29.8]
 [16.  18.6 18.8 ... 26.2 26.2 27.4]
 [ 9.6  6.4  3.7 ... 27.4 28.6 29.8]
 ...
 [50.8 50.8 50.8 ... 46.8 46.8 47.3]
 [50.8 49.9 50.8 ... 46.8 46.8 47.3]
 [50.4 49.5 49.9 ... 45.5 45.9 47.3]]",985.0,diff_ty,10,8
1995-09-01 06:00:00,34.8,160.7,"[[0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 ...
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]]",985.0,IR_ty,10,8
1995-09-01 06:00:00,34.8,160.7,"[[0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 ...
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]]",985.0,IR_wide,10,8
1995-09-01 06:00:00,34.8,160.7,"[[0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 ...
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]]",985.0,WV_ty,10,8
1995-09-01 06:00:00,34.8,160.7,"[[0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 ...
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]]",985.0,diff_ty,10,8
1995-09-01 12:00:00,36.4,163.2,"[[ -4.8  -6.   -8.9 ... -32.7 -32.7 -32.7]
 [ -6.   -8.9 -11.4 ... -31.9 -31.9 -31.9]
 [ -8.9 -10.1 -13.3 ... -31.9 -31.9 -32.7]
 ...
 [ 19.4  19.4  19.4 ...  19.4  19.   19. ]
 [ 19.4  19.4  19.4 ...  19.9  19.4  19.4]
 [ 19.4  19.4  19.4 ...  19.9  19.9  19.9]]",985.0,IR_ty,10,8
1995-09-01 12:00:00,36.4,163.2,"[[  0.6   2.2  -0.1 ...  -2.1  -3.6  -4.7]
 [ -1.4  -2.7  -3.6 ...  -3.8  -3.6  -2.7]
 [ -4.7  -6.8  -6.8 ...  -2.4  -2.3  -2.4]
 ...
 [-29.7 -36.8 -34.3 ...  16.4  15.7  18.3]
 [-40.  -38.9 -39.3 ...  15.9  16.4  14.2]
 [-36.9 -35.5 -40.  ...  16.2  12.9  13.8]]",985.0,IR_wide,10,8
1995-09-01 12:00:00,36.4,163.2,"[[-40.3 -40.3 -40.3 ... -45.7 -45.7 -44.2]
 [-40.3 -40.3 -40.3 ... -44.2 -45.7 -45.7]
 [-40.3 -40.3 -40.3 ... -45.7 -45.7 -45.7]
 ...
 [-29.8 -29.8 -28.9 ... -28.9 -28.9 -28.9]
 [-29.8 -29.8 -29.8 ... -28.9 -28.9 -29.8]
 [-29.8 -29.8 -30.7 ... -28.9 -28.9 -28.9]]",985.0,WV_ty,10,8
1995-09-01 12:00:00,36.4,163.2,"[[35.5 34.4 31.4 ... 13.  13.  11.5]
 [34.4 31.4 28.9 ... 12.4 13.8 13.8]
 [31.4 30.2 27.1 ... 13.8 13.8 13. ]
 ...
 [49.3 49.3 48.4 ... 48.4 47.9 47.9]
 [49.3 49.3 49.3 ... 48.8 48.4 49.3]
 [49.3 49.3 50.2 ... 48.8 48.8 48.8]]",985.0,diff_ty,10,8
1995-09-01 18:00:00,38.0,166.8,"[[-38.  -38.9 -38.9 ... -31.2 -31.2 -30.4]
 [-33.6 -36.2 -40.7 ... -32.  -31.2 -30.4]
 [-35.3 -37.1 -36.2 ... -31.2 -31.2 -31.2]
 ...
 [ 19.   19.4  19.  ...  19.   19.4  19. ]
 [ 19.4  19.4  19.4 ...  19.4  19.   19.4]
 [ 19.4  19.   19.  ...  19.   19.4  19.4]]",992.0,IR_ty,10,8
1995-09-01 18:00:00,38.0,166.8,"[[  1.2  -0.5  -3.4 ...  -4.2  -3.6  -5.5]
 [ -0.1  -3.2  -6.4 ...  -2.4  -3.2  -3.1]
 [ -7.   -7.9  -8.7 ...  -2.6  -2.7  -2.9]
 ...
 [-17.9 -22.8 -23.6 ...  20.9  21.3  21.3]
 [-13.1 -17.8 -14.8 ...  20.6  21.3  21.7]
 [-17.4  -7.5 -11.9 ...  20.7  21.   21.3]]",992.0,IR_wide,10,8
